type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,11.2395,0.3867,0.4631,2.0521,0.09,45.2043,47.8348,1,3.2,0.9,10.7,4
red,7.6135,1.2509,0.044,1.7659,0.1,4.7845,70.7842,1.01,3.7,1.3,11.9,7
red,3.4396,0.625,0.4613,0.3778,0.14,11.7186,33.0884,1,3,1,9,3
red,3.3743,0.8186,0.4068,1.9733,0.12,42.9563,124.4289,1,1.6,0.4,10.8,7
red,0.5337,0.0974,0.0258,3.2571,0.2,28.2567,134.3895,1,1.9,0.6,5.8,5
red,0.25,0.0454,0.1679,1.2876,0.13,29.794,168.6994,1,3.3,1.1,4.9,5
red,9.8721,0.0335,0.6862,6.064,0.13,24.0323,127.281,0.99,3.6,0.6,8.6,4
red,14.3872,0.1127,0.4552,5.2611,0.13,9.2342,119.4542,0.99,3.1,0.5,7.4,4
red,4.9587,1.0702,0.6812,5.3564,0.12,41.7762,149.754,0.99,3.3,0.8,12,3
red,2.0555,0.1935,0.6236,3.1883,0.14,7.5531,138.4916,0.99,1.4,1.1,12,7
red,8.9635,0.3053,0.5333,6.8304,0.11,54.1866,132.879,0.99,3.5,1.2,11.7,4
red,10.1706,1.2734,0.0825,1.8787,0.12,20.9974,19.917,1,3.8,1,6.1,6
red,1.0106,0.414,0.486,2.2055,0.06,6.9451,106.3437,1,2.3,0.5,10.5,3
red,14.7848,0.8045,0.3899,1.4772,0.14,32.7793,129.7628,1,2,0.5,12,4
red,14.0379,0.7558,0.0341,0.7528,0.12,52.7424,64.0749,0.99,2.3,0.9,10.2,4
red,10.3007,0.0077,0.4359,2.0807,0.07,18.981,89.7466,0.99,1.8,0.5,5.2,8
red,5.5338,1.0068,0.792,2.9632,0.06,15.9938,163.1914,1.01,3.7,0.8,7.6,4
red,7.6941,0.9601,0.547,3.5176,0.2,39.1038,32.1226,0.99,3.8,0.3,5.4,3
red,7.3226,0.4002,0.6915,2.0142,0.06,25.1201,108.2557,0.99,3,0.6,9.4,4
red,0.2238,0.5823,0.124,2.266,0.2,35.5183,105.7228,0.99,2.6,0.8,5,3
red,10.1485,0.2313,0.511,6.6772,0.16,19.1013,10.8573,0.99,2,1.1,5,3
red,6.0521,0.6608,0.2287,5.3961,0.12,21.5475,104.5454,1,2.6,0.9,5.1,4
red,4.2992,0.5349,0.5138,6.2898,0.13,43.8019,128.8016,0.99,2.7,0.3,4.7,8
red,11.107,1.2485,0.15,2.8274,0.17,56.0633,131.5514,0.99,3.7,1.2,10.3,8
red,5.2736,0.6283,0.6882,0.1019,0.1,50.1752,20.937,1,3.2,1.1,6.2,3
red,0.7014,0.7286,0.5729,6.3767,0.14,57.9311,38.6923,0.99,2.8,0.4,9.6,6
red,7.5497,0.749,0.6222,2.7947,0.12,11.7124,32.725,1,2.2,0.9,12.8,4
red,13.6362,0.8837,0.4099,3.7693,0.16,25.5942,155.1448,1,2.5,1.1,11.1,8
red,12.6071,0.0044,0.479,1.2053,0.16,32.7367,44.5292,0.99,3,0.6,6.9,8
red,10.5435,1.0887,0.5973,3.2825,0.05,18.2334,75.8043,1.01,3.1,0.8,9.3,6
red,6.1129,0.4754,0.4474,3.1471,0.13,8.8396,107.1015,1.01,3.3,0.4,8.2,7
red,9.0278,0.261,0.1315,1.8093,0.17,23.2175,122.6413,1.01,2.2,1.3,9.3,5
red,14.5267,0.234,0.2417,0.7029,0.13,23.6013,117.648,1,2.9,0.4,13.3,5
red,8.2715,0.1529,0.2841,0.7901,0.2,7.7554,40.404,0.99,2.4,0.9,5,6
red,5.7838,0.0457,0.3111,2.4019,0.15,56.1264,107.2048,1,2.3,0.4,12.8,6
red,14.4922,1.2411,0.2062,6.3025,0.12,53.883,27.8531,1.01,3,0.3,8.7,7
red,1.8375,1.2452,0.6935,2.924,0.16,7.2812,82.639,0.99,2,0.9,7.7,5
red,12.8131,0.4836,0.1261,1.772,0.14,43.1331,93.2283,0.99,2.4,1,6.4,3
red,2.4065,1.3234,0.5044,6.0484,0.17,45.9536,85.8265,1,1.6,1.2,6.2,4
red,9.018,0.5745,0.0055,3.8506,0.1,42.0619,95.6629,1.01,3.7,1,6.9,6
red,4.3718,1.0819,0.653,1.4019,0.16,13.655,147.0918,1.01,2.3,1.3,10.9,4
red,4.0654,1.258,0.2328,4.263,0.17,5.0915,129.861,1,3.2,0.4,12.1,7
red,2.3871,0.8201,0.7027,4.0751,0.16,34.9449,133.1357,0.99,1.5,1.3,10.5,4
red,9.586,0.783,0.4795,6.0083,0.17,42.2421,169.5185,1.01,3.4,0.6,12.5,5
red,6.6929,0.3809,0.5826,2.4345,0.18,46.6317,68.2478,1,3.7,0.7,6.5,5
red,7.9387,0.6091,0.5936,4.3973,0.12,44.6808,10.4425,0.99,1.9,1.3,6.4,6
red,8.7917,1.2255,0.065,1.1124,0.2,57.7179,15.6216,0.99,3,1.1,12.1,8
red,12.8079,0.2803,0.4886,3.7564,0.14,57.4119,167.9718,0.99,3.7,1.2,6.7,7
red,10.4465,0.4951,0.0805,3.7216,0.16,12.7699,28.8423,1.01,1.8,0.3,5.6,7
red,5.1464,1.2492,0.4658,1.4698,0.07,3.3292,36.272,0.99,3.6,0.3,10.2,5
red,10.1612,0.4563,0.4093,1.9347,0.15,1.1638,116.0321,0.99,1.4,0.6,10.1,6
red,5.6387,0.6236,0.1148,4.4585,0.1,47.2502,152.1493,1,2,1.1,7.3,4
red,8.5182,0.1151,0.5785,0.9448,0.05,6.8565,89.2281,0.99,2.1,0.9,8,8
red,12.809,0.2321,0.4565,2.4108,0.13,26.9127,134.208,1,2.7,0.6,13.1,7
red,5.2853,0.9807,0.0627,5.2587,0.12,15.3238,83.9633,1,1.7,0.8,12,7
red,2.7527,1.2219,0.3408,6.473,0.16,48.0851,143.2442,0.99,2.4,0.6,12.4,5
red,2.9795,1.3263,0.7833,1.586,0.09,14.7601,153.2764,0.99,3.6,0.7,7.4,7
red,14.8034,0.1024,0.3372,1.3767,0.08,55.6973,72.1354,1,1.8,0.6,11.9,7
red,3.7802,0.2576,0.5796,5.2019,0.13,51.4644,69.8437,1,2.5,1.2,11.1,6
red,5.8798,1.0087,0.6469,1.0223,0.12,48.0645,116.4765,0.99,2.3,0.7,7.4,5
red,13.7424,0.1187,0.0604,3.1654,0.1,25.6642,59.109,1.01,2,0.7,5.7,7
red,4.745,0.9134,0.4175,1.2384,0.05,26.8096,37.1831,1.01,3.8,0.8,6.2,3
red,5.255,1.3418,0.4998,1.6408,0.1,1.1007,46.2763,1,3.6,0.9,13.5,8
red,9.5964,0.9869,0.5101,1.7755,0.15,2.2491,78.1584,1,3.6,0.3,11.3,6
red,6.8775,0.8371,0.5381,3.0851,0.13,52.9849,13.4638,1,2.1,1.1,4.8,8
red,7.4705,0.2963,0.5027,5.8756,0.15,37.3334,126.8399,1,3,1.2,6.2,3
red,10.8099,0.2902,0.1163,0.2712,0.07,42.4502,165.163,0.99,1.8,0.4,9.5,5
red,4.5639,0.3626,0.0494,2.6776,0.13,41.8391,88.8339,1,3.8,0.7,9.2,4
red,5.0485,0.8261,0.241,5.9744,0.2,42.8137,96.0688,1.01,2.2,0.6,8.8,4
red,14.4389,1.162,0.683,4.3171,0.07,50.9428,164.8119,0.99,3.4,0.7,12.1,4
red,11.4265,0.7163,0.0665,6.6242,0.14,59.7826,101.3864,0.99,3.4,1.1,10.5,4
red,9.6927,0.3444,0.5577,0.1217,0.14,13.7493,141.4571,1,3.8,0.4,4.8,3
red,6.5034,0.5269,0.078,3.8861,0.05,10.5343,70.0911,1,3.3,0.7,12.5,7
red,7.754,0.7773,0.7947,2.691,0.05,20.8727,72.5779,1,3,0.6,10.4,5
red,0.5724,0.5984,0.0793,4.2464,0.17,30.4433,132.7352,0.99,2.9,0.7,7.1,7
red,7.471,0.1115,0.1689,3.305,0.17,28.3162,137.3499,1.01,2.3,1.1,7.8,4
red,9.3647,1.1484,0.3604,0.4318,0.17,12.1449,114.8713,1,1.9,0.7,5.7,7
red,13.0101,1.1624,0.6593,1.242,0.08,46.764,60.1807,0.99,2.6,0.4,10,8
red,4.6839,0.0183,0.1398,3.2835,0.18,58.4171,59.2218,1,3.7,1.2,5.3,8
red,9.5632,1.294,0.0111,3.0848,0.15,28.2652,42.8957,1,1.6,1.3,7.7,7
red,13.2426,0.0579,0.5785,0.2503,0.2,28.7755,168.8685,0.99,1.5,1.3,11.3,4
red,2.3505,0.6162,0.1014,0.3697,0.13,8.8884,163.2448,1,2.5,0.6,6.3,4
red,9.5615,1.1384,0.1793,0.6598,0.07,20.9321,144.1057,1,1.5,1,11.9,6
red,13.2375,0.4236,0.118,5.9957,0.14,58.7554,122.7827,1,2.9,0.9,4.6,7
red,13.2697,0.8353,0.6362,6.2738,0.05,57.8172,118.3709,1,1.9,0.7,12.9,7
red,4.3874,0.3731,0.5432,2.0115,0.11,28.7367,80.5266,1,1.9,1.3,6.2,3
red,1.6453,0.3866,0.7614,4.6425,0.06,18.5584,109.3764,1.01,2.4,1.1,8.3,5
red,6.1493,1.2111,0.2822,0.8719,0.12,1.9979,132.1546,0.99,3.2,0.5,8.4,8
red,5.983,1.0088,0.5058,1.9332,0.15,50.8589,107.4198,0.99,3.3,0.7,5.4,6
red,5.6582,0.1177,0.7868,0.4284,0.12,59.1611,152.7503,1.01,2.1,0.4,5.3,5
red,14.5405,0.3608,0.3179,5.4274,0.15,14.5473,33.7275,1,3.3,0.8,11.4,4
red,9.6931,0.9221,0.3204,6.3241,0.18,16.2936,114.1757,1,1.6,1,8.2,6
red,8.4,1.1672,0.5934,1.6166,0.2,4.8122,142.6774,1,2,0.9,9.6,7
red,5.6648,1.2287,0.4574,4.4877,0.13,25.7402,15.8059,0.99,1.8,1.2,10.4,3
red,2.4193,0.3411,0.0758,6.8733,0.17,7.4789,102.9477,0.99,1.5,0.8,12.5,4
red,10.3581,0.5468,0.3207,1.897,0.11,16.5126,37.4834,0.99,1.6,0.8,5.8,8
red,6.6433,0.2113,0.4588,1.7247,0.2,18.5324,49.6611,1.01,2.8,1.1,9.7,4
red,0.6616,0.7312,0.1362,6.4565,0.17,54.168,54.8505,0.99,2,0.4,11.3,4
red,9.2211,0.0401,0.1915,3.1564,0.19,20.3256,80.0563,0.99,2.2,0.3,11.3,7
red,5.8954,0.1262,0.7445,6.9052,0.2,40.0963,168.5332,1,3.6,0.5,13.4,8
red,2.0891,0.0336,0.0427,0.0801,0.06,40.0771,100.9922,1,3.1,1.1,9.8,5
red,7.9701,1.1856,0.6048,1.0514,0.11,33.2884,13.6581,1,3.3,0.3,12.3,3
red,3.5021,1.253,0.5919,0.4001,0.11,50.4639,68.2053,0.99,3,1.1,9,5
red,14.7553,0.115,0.1928,0.1375,0.19,19.8014,51.7839,0.99,2.8,0.7,12.2,3
red,8.5387,0.5307,0.7751,2.3722,0.2,37.9881,53.6746,0.99,3.4,0.6,11.5,8
red,6.3509,1.2302,0.0059,6.6135,0.15,43.1171,146.2815,0.99,2.3,0.3,7.6,4
red,2.0193,0.8097,0.4391,5.6172,0.1,52.1612,78.3433,1,2.2,0.3,12.7,7
red,13.1318,0.0849,0.363,0.311,0.06,41.3433,79.6508,1,2.7,0.5,11.7,3
red,3.8549,1.0991,0.0223,2.9428,0.1,6.7966,87.5857,1,1.5,1.3,6.3,6
red,7.6892,0.8793,0.269,2.0525,0.17,26.4895,22.9327,0.99,3.3,1,7.6,3
red,6.4605,0.0538,0.2134,3.6495,0.17,49.6126,125.3254,0.99,3.4,0.4,7.4,6
red,11.8766,0.6791,0.5301,1.0161,0.14,59.586,74.0057,0.99,1.6,1,12.4,5
red,14.2574,0.9571,0.2929,0.9545,0.11,54.1212,169.3517,0.99,3.6,0.9,12.4,8
red,11.7132,0.0311,0.0606,0.8577,0.12,42.9672,20.838,1.01,2.5,1,6.3,4
red,7.8107,0.0343,0.44,4.6037,0.2,25.7194,167.1238,1,2.6,1.3,13.3,3
red,13.3592,0.1685,0.6555,2.4489,0.06,52.0456,117.5716,1.01,1.8,1,6.9,5
red,0.4654,0.3286,0.3226,6.4462,0.12,55.2979,83.7247,0.99,3.8,1.2,12.6,7
red,3.3491,0.7441,0.0771,1.258,0.05,49.3161,61.067,1,1.8,0.7,10.8,8
red,5.4304,1.147,0.1376,4.3081,0.08,31.5126,141.1972,1,1.9,0.4,10,7
red,10.4668,0.5926,0.1337,2.9917,0.05,59.3439,45.3672,0.99,1.6,0.6,5.4,8
red,10.743,0.3183,0.7852,2.5107,0.15,58.9259,128.1293,0.99,2.1,1,8.5,8
red,11.7409,1.1038,0.0281,2.3901,0.07,29.2647,161.7653,1,2.2,0.8,5.9,3
red,11.1533,1.1861,0.5543,4.1321,0.15,59.2835,145.8782,1.01,3,1.1,10.8,6
red,10.4289,0.2163,0.606,1.4927,0.13,45.5261,154.4292,1,2.3,0.5,13.2,3
red,4.5933,0.6629,0.582,3.3588,0.13,23.7811,148.1317,1,3.2,0.6,5.4,3
red,0.2871,0.9271,0.7723,5.2564,0.13,51.8055,43.9109,1,2.2,1,9.3,3
red,5.3726,0.3554,0.6379,1.278,0.16,13.1884,31.419,1.01,1.8,1.3,5.3,7
red,5.6267,0.0676,0.5183,1.5002,0.17,37.5495,98.4689,1,3.5,1.2,11.6,8
red,10.1522,0.2725,0.3074,3.4321,0.19,5.4538,143.298,0.99,3.4,0.6,10.2,6
red,7.3272,1.1949,0.5508,1.9061,0.18,10.5851,117.4202,0.99,1.6,0.3,11,8
red,13.0014,0.7374,0.4877,5.9275,0.07,18.0476,25.1066,1.01,2.3,0.4,11.7,6
red,12.1914,0.0062,0.537,6.1695,0.13,40.6927,80.5179,0.99,1.4,0.6,6.8,6
red,6.8739,0.9951,0.0315,1.9374,0.18,18.3656,163.6016,1.01,3.3,1.2,5,6
red,4.2022,0.1419,0.4317,2.3246,0.15,42.8522,75.7502,0.99,2.6,0.7,12.8,7
red,13.8911,0.5396,0.3649,5.5901,0.05,54.4558,18.6206,1,2,1.1,10.3,5
red,2.8984,0.1257,0.7966,5.3146,0.12,24.5954,103.7444,1.01,1.9,0.7,4.8,8
red,10.0779,0.8625,0.5523,3.9266,0.06,33.5913,21.0532,1,1.7,1,12.5,4
red,2.2934,0.1153,0.469,2.2878,0.18,2.3838,123.3973,1,2.8,1,12.2,4
red,6.1326,0.0646,0.0136,2.1966,0.08,15.365,70.9341,0.99,2,1.1,9.8,5
red,3.8616,0.7229,0.5152,3.1011,0.06,8.8382,26.081,1,1.9,1.3,6.4,6
red,12.6903,0.1582,0.2303,3.5231,0.07,5.1116,64.4645,1,2.1,1.3,12.8,3
red,1.9153,0.0544,0.1737,0.7052,0.08,36.9549,160.902,1,2.1,0.8,11.8,5
red,14.7131,0.1779,0.0683,4.5969,0.05,53.5901,142.4523,1,3.3,0.9,6.5,7
red,9.4979,1.1221,0.2311,3.1807,0.15,42.5288,44.9122,1,2.7,0.6,11,8
red,14.1997,1.2099,0.019,2.7275,0.08,24.6836,151.2555,0.99,2.5,0.3,5.3,4
red,7.1831,1.311,0.1686,0.2768,0.16,29.222,18.8592,0.99,2.3,0.8,9.8,7
red,14.217,1.3187,0.2227,4.936,0.05,15.3995,85.3933,1,3.5,1,10.1,4
red,11.5147,0.1464,0.7507,2.049,0.13,11.0342,48.8402,0.99,1.5,0.4,4.5,8
red,6.7827,0.8288,0.1785,5.6455,0.13,5.3459,96.7813,1,3.6,0.9,8.4,5
red,10.318,1.0713,0.3846,6.2053,0.17,38.6361,150.5115,1,2.9,0.8,4.5,4
red,1.6172,0.4956,0.7752,0.5899,0.15,12.8062,16.6443,1,2.7,0.8,10.5,3
red,3.1286,1.1231,0.467,0.738,0.12,36.3816,44.6636,0.99,1.7,0.8,7.9,3
red,1.5451,1.1051,0.7646,3.7779,0.19,55.773,68.7985,1,1.8,0.9,12.3,5
red,1.5464,0.7563,0.7943,5.1262,0.06,5.4557,51.6576,0.99,1.7,1.2,13.5,5
red,3.1365,0.5831,0.2436,5.319,0.14,37.2964,162.743,0.99,2,1.2,11,3
red,0.3548,1.1956,0.1076,3.9445,0.17,1.3233,142.1144,0.99,2,0.4,10.5,5
red,13.9945,0.6905,0.3923,2.6933,0.05,19.9525,55.0652,0.99,2.5,0.7,13.1,6
red,0.7435,1.1502,0.015,6.2546,0.2,44.1147,105.9584,0.99,2.7,1,8,3
red,6.0199,0.5297,0.287,5.2397,0.09,29.2968,123.9387,0.99,2.2,0.6,8.9,7
red,14.7554,0.8946,0.6546,4.7096,0.1,6.5465,167.9343,1,3.4,0.3,6.2,3
red,10.4912,0.1657,0.2877,1.8505,0.13,38.7159,29.9515,1,1.5,0.8,5,7
red,2.788,1.0932,0.2971,0.7898,0.15,30.1249,100.8119,1.01,1.6,0.8,6.3,8
red,13.2276,0.5859,0.3951,2.3654,0.14,8.248,87.4485,1.01,3.4,0.8,13,4
red,14.2223,1.0138,0.0556,2.159,0.09,4.2208,143.6014,1,3,0.8,6,7
red,8.1293,0.872,0.2557,6.3338,0.07,34.6576,116.6956,1.01,2.6,0.7,10.3,7
red,7.0481,1.3056,0.4164,2.0818,0.07,36.4202,32.5448,0.99,1.4,1.2,7.1,7
red,0.3702,0.1844,0.7396,0.324,0.2,1.2401,79.2268,0.99,3.7,1.1,6.3,6
red,12.3532,1.0814,0.6814,2.688,0.19,47.213,70.496,1,3.6,0.6,13.5,7
red,7.7172,0.3119,0.3426,0.1349,0.13,44.064,61.2743,0.99,1.6,0.6,4.7,5
red,12.4814,0.1879,0.0765,3.2726,0.17,3.888,61.5737,1,2.4,0.9,5.7,4
red,12.387,0.7779,0.5396,1.2336,0.07,52.0949,64.6693,1.01,3.3,1.3,9.3,8
red,0.6514,0.4919,0.4394,4.9317,0.08,28.418,165.6742,1,1.7,0.6,4.5,7
red,4.6494,1.065,0.3805,1.2676,0.19,36.7005,90.4437,1,3.6,1.3,6,5
red,0.1006,0.8076,0.5236,1.1888,0.07,13.2899,167.6319,1,1.8,0.9,10.9,8
red,8.1879,0.8819,0.1052,3.7818,0.11,58.2772,98.0868,1,3.6,0.5,6.2,5
red,0.9336,0.0435,0.3689,4.1417,0.15,47.8272,97.3266,0.99,2.5,1.2,8.1,7
red,11.0055,0.9938,0.734,4.8936,0.09,43.0894,77.4398,1,2.6,0.4,10.9,8
red,3.7363,0.9937,0.0996,2.0125,0.2,26.0438,10.7378,1.01,3.3,1.3,8,6
red,11.5052,0.3908,0.6108,5.9208,0.15,17.3507,47.2901,1,1.9,1.3,11.8,4
red,6.5809,1.2304,0.2768,1.1509,0.07,48.0319,85.2082,1.01,2.6,1.3,10.9,8
red,2.6591,0.9957,0.0306,5.3412,0.11,47.8039,127.5433,0.99,2.3,1.2,9.6,4
red,14.3127,0.2437,0.642,0.0651,0.19,47.0451,95.4238,1,1.6,0.3,8,5
red,8.2842,0.4106,0.538,5.4973,0.16,42.7967,77.9342,1,3.6,1.2,11.6,8
red,8.0122,0.5496,0.3667,6.8076,0.07,37.4331,124.5655,1.01,2.3,0.7,4.8,8
red,5.4106,0.5152,0.548,0.3787,0.06,41.7125,53.8342,0.99,3.5,0.3,13.1,6
red,3.0569,0.7394,0.5069,6.8026,0.2,1.2445,57.3893,1,2.4,0.9,5.9,7
red,11.9119,0.7046,0.4151,4.1931,0.09,40.4779,62.4263,1,3.1,1.1,12.1,4
red,9.7992,1.2594,0.1796,2.6629,0.11,32.5226,101.5344,1.01,1.9,1.1,10.4,4
red,4.2272,0.4056,0.6801,2.7716,0.18,59.4865,118.2099,1,1.4,0.8,8.1,7
red,12.7323,1.3312,0.6398,2.7826,0.15,47.2888,139.7823,1,2,1.2,11.9,8
red,9.2019,0.3336,0.5488,6.6533,0.15,19.8574,142.8471,0.99,2.1,1.2,7.1,7
red,12.6339,0.7056,0.6331,1.9754,0.11,17.9974,117.6692,0.99,3.5,1.1,9.7,5
red,3.8394,0.402,0.0363,4.6298,0.08,12.7699,54.2971,1,3.1,0.9,5.8,5
red,1.9079,0.4676,0.7488,4.6647,0.14,16.76,143.4861,1,1.4,1.2,9.9,5
red,14.6145,1.2409,0.5818,5.3968,0.14,24.4759,126.0698,0.99,2.5,0.4,5.5,6
red,1.1701,0.5714,0.6634,0.0888,0.08,44.1448,23.2183,1.01,2.4,1,9.6,3
red,11.4492,1.0707,0.4518,5.6568,0.13,1.7426,96.5347,0.99,2.2,0.9,7.5,3
red,1.4425,0.2897,0.4661,4.0821,0.17,15.2412,135.4088,1.01,2.7,0.7,6.7,6
red,4.7162,0.8202,0.6009,5.4869,0.12,23.9203,147.953,0.99,3.4,0.7,6.9,4
red,2.5777,0.8791,0.0796,5.6028,0.05,22.7806,22.1689,0.99,3.7,1.2,4.5,8
red,0.8863,0.3937,0.4389,5.1113,0.15,55.8704,129.2604,1,3.4,1.2,10.6,5
red,10.0387,0.7682,0.0533,5.7084,0.06,52.7548,141.8027,0.99,2,1,11.2,6
red,0.5708,1.3198,0.4562,2.6592,0.2,12.4852,135.7063,0.99,1.4,0.3,5.5,7
red,10.264,1.0131,0.5463,4.1622,0.07,13.2583,23.44,1,3,0.5,13.3,3
red,0.4609,0.0706,0.4522,4.7276,0.16,25.1975,123.0043,1.01,1.7,1,11.7,5
red,1.0623,0.4486,0.362,2.23,0.19,6.1033,168.7642,1.01,2,1.3,6.3,5
red,9.0655,0.2687,0.1568,2.4934,0.18,54.0785,73.8318,1,3.5,0.4,7.4,8
red,7.4249,1.1882,0.2374,6.4439,0.11,57.3899,23.8113,1,2.9,0.3,4.5,5
red,7.88,1.2585,0.6193,5.5795,0.18,33.5838,88.4958,1,3.4,0.7,11.4,3
red,9.3326,0.1413,0.4661,6.4452,0.06,18.6142,158.8396,0.99,1.8,1.3,11.3,7
red,13.1469,1.1951,0.5913,4.6916,0.12,19.839,94.4226,1.01,1.6,0.6,6.3,6
red,10.0248,1.2971,0.1481,0.4001,0.16,18.1502,154.9954,0.99,2.6,1,13.1,5
red,0.0601,1.0814,0.6034,1.9921,0.17,52.2618,34.0003,0.99,2.5,0.4,9.9,8
red,0.9213,0.104,0.4317,6.305,0.17,16.8883,57.2984,1,1.7,0.9,6.1,5
red,2.8733,0.9517,0.3789,0.0717,0.07,55.8647,103.3023,1,1.4,1.3,11.9,5
red,10.05,0.5277,0.4596,0.5892,0.17,23.9786,102.129,1,2.3,0.5,9.9,6
red,1.8533,1.1221,0.2895,3.5008,0.16,12.0686,42.7941,0.99,2.5,1.2,7.3,4
red,8.0892,0.4345,0.5287,6.7905,0.17,23.7588,99.3014,0.99,1.9,1.2,12.8,6
red,5.7894,0.6815,0.0924,5.7095,0.17,2.4954,106.4026,1.01,2.3,0.4,4.7,5
red,10.4964,0.5209,0.2476,3.3087,0.19,45.4777,34.9993,0.99,3,0.3,6.4,5
red,2.9855,0.9584,0.7004,2.1609,0.13,50.2665,87.5233,0.99,1.8,0.6,4.7,8
red,4.9812,0.8348,0.0766,2.4816,0.2,14.1483,76.0839,1,1.8,1.1,9.9,3
red,5.9859,0.7467,0.6698,2.5879,0.18,25.4079,69.6137,0.99,3.5,0.3,12.4,8
red,0.6199,1.1607,0.6035,6.6856,0.14,46.7188,19.2362,0.99,3.7,1,10,6
red,8.1211,0.1957,0.4977,2.7666,0.14,2.432,141.0048,1,2.6,1,8.1,4
red,11.7271,1.3184,0.2797,5.332,0.13,35.2829,57.5403,1,2.1,1.2,6.8,6
red,13.9525,1.1855,0.7441,0.4255,0.05,57.1351,69.0573,0.99,3.4,0.4,8.9,5
red,12.1269,0.0069,0.542,0.9845,0.2,51.021,76.4043,1,3.4,1.3,6.8,8
red,14.4684,0.7358,0.4475,6.3062,0.13,59.0415,128.7042,0.99,2.4,0.8,11.7,4
red,5.6255,0.9837,0.7829,1.5613,0.2,44.968,120.3712,1,2.7,0.7,5.5,6
red,11.9159,0.849,0.2677,6.587,0.12,30.8155,30.1611,1.01,3.4,0.6,4.5,3
red,8.3691,0.4096,0.5864,5.7642,0.17,5.2164,45.638,0.99,1.8,1.3,5.2,5
red,9.7177,0.0234,0.247,4.5197,0.1,48.4852,109.3096,1,2.7,0.8,10.8,5
red,9.8065,1.2123,0.1854,6.6949,0.15,18.9167,17.1058,0.99,3.7,0.8,11.1,4
red,12.6383,0.055,0.0578,1.5734,0.18,50.8414,35.2639,0.99,3.5,0.5,7.6,3
red,8.955,0.5211,0.2003,3.6306,0.09,56.2778,114.6203,1.01,1.4,0.5,9.7,5
red,5.0882,0.5897,0.1328,5.7987,0.08,58.1967,17.0351,1,1.9,0.4,8.6,6
red,2.1058,1.0012,0.0958,1.3904,0.05,42.261,66.531,0.99,1.8,0.5,12.9,7
red,10.1852,0.0614,0.2371,5.5281,0.06,28.6243,38.384,1,3.7,0.4,9.7,5
red,2.8347,0.6927,0.1794,5.1463,0.1,37.9808,14.309,0.99,3.8,0.8,7.1,7
red,11.2205,0.0464,0.2469,5.9028,0.05,53.4943,48.8913,1.01,2.3,0.8,6.7,4
red,10.89,1.0951,0.0335,5.2656,0.18,3.4286,58.3719,0.99,2.4,0.9,6.7,5
red,6.851,0.0651,0.4267,0.5186,0.14,59.9866,64.6626,1,2.3,0.9,5.1,8
red,3.7135,0.4715,0.0318,4.9226,0.06,32.351,152.0355,1,3.5,1.3,5.2,4
red,4.2913,0.1955,0.7637,4.2614,0.18,43.6504,147.8446,1.01,3.5,0.8,4.8,3
red,11.8141,1.2666,0.7187,3.3347,0.1,54.9054,17.8447,0.99,1.4,0.4,12.6,7
red,0.2712,0.0257,0.3713,5.1848,0.06,41.678,79.1868,1,1.4,0.3,8.9,7
red,12.9629,0.5013,0.6819,2.0604,0.11,14.3502,149.3868,1,3.7,0.5,13.5,8
red,12.06,1.2975,0.0019,0.0249,0.14,11.8071,133.9188,1,1.8,0.8,10.4,3
red,4.3549,0.4565,0.3197,1.9483,0.12,26.6738,140.2349,0.99,2.8,0.4,4.6,7
red,3.1779,0.5491,0.0092,4.6005,0.13,45.4877,138.2505,1,1.7,0.4,4.8,5
red,6.1625,1.3364,0.4531,0.6955,0.12,19.2082,48.9016,1,2,0.5,6.7,8
red,2.6147,1.267,0.2897,0.2626,0.16,5.9367,12.221,1,1.7,1.3,6.8,8
red,6.1524,0.0243,0.283,3.6636,0.19,42.0606,117.811,0.99,3.7,0.6,4.7,7
red,4.1658,0.1695,0.0173,2.6485,0.07,38.091,75.9725,0.99,2.1,0.4,10.4,6
red,5.3577,1.0531,0.1403,3.0045,0.14,16.9959,143.9159,0.99,2.9,1.2,5.3,6
red,5.6259,0.6295,0.5595,6.6228,0.09,2.9745,64.6463,1,2.3,1.2,8.7,6
red,9.8779,1.1373,0.1358,5.0256,0.12,53.843,10.3098,0.99,1.8,0.6,9.4,5
red,14.0948,0.7673,0.3491,5.3855,0.17,23.0142,22.0482,1.01,1.8,1,9,8
red,2.9213,1.0102,0.529,6.2678,0.08,14.2713,145.8715,0.99,3.6,0.7,7.4,3
red,3.7017,0.2261,0.1544,3.4079,0.11,56.9248,146.8567,1,3.6,1.3,13.5,3
red,4.2803,0.4914,0.7897,3.3624,0.19,32.7025,133.4838,0.99,2.9,1.1,11.1,5
red,14.8687,0.4788,0.4803,4.835,0.09,18.5923,154.9991,1,2.5,1.3,7.9,7
red,9.3767,0.267,0.5307,2.8865,0.16,44.1116,133.7422,0.99,1.5,0.9,5.6,8
red,9.5275,0.6675,0.2842,5.5641,0.2,9.627,81.1666,0.99,2.4,0.9,12.4,8
red,6.4488,0.565,0.1672,3.7027,0.18,53.0695,151.644,1,3.5,0.9,7.2,5
red,3.1071,1.0559,0.3728,3.0448,0.18,16.5451,51.3384,0.99,3.2,0.9,10.7,7
red,2.3536,0.8933,0.6821,1.5659,0.13,46.013,23.9567,0.99,3.2,1,8.7,7
